episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds)
0,102312.93376993593,102312.93376993593,0.0,-455872.715320483,-8.673377384331868,3572.336242053369,0.06796682347894538,-33263.5194150858,-0.6328675687801713,-107170.08726160106,-2.0390047043683612,-338906.9847882127,-6.448001993687456,21.855022831050228,0.6328675687801713,1.9734989138500805,33890698.47882126,644.8001993687454,706.2417425849778,33263.5194150858,52560,31536000
